0.00000000e+00, 7.40148683e-17, -1.25351952e-01, 5.46977490e-01, -4.21625537e-01, 5.59223218e-01, -1.71053634e-01, -3.88169584e-01
1.00000000e-01, 1.34845178e-02, -1.27921502e-01, 5.55730373e-01, -3.87355318e-01, 5.62200441e-01, -1.34518077e-01, -4.28014392e-01
2.00000000e-01, 2.73886449e-02, -2.14392774e-01, 5.68066660e-01, -2.71507951e-01, 5.39208724e-01, -2.65557336e-02, -5.12929960e-01
3.00000000e-01, 4.15451087e-02, -2.20764329e-01, 5.66593729e-01, -2.21194074e-01, 5.40534681e-01, -1.80095475e-04, -5.40358548e-01
4.00000000e-01, 5.59003205e-02, -1.99286044e-01, 5.66273066e-01, -1.99286061e-01, 5.52368990e-01, -6.22632773e-09, -5.52368984e-01
5.00000000e-01, 7.04103285e-02, -1.78621641e-01, 5.68474267e-01, -1.78621641e-01, 5.62487264e-01, -3.78027628e-13, -5.62487264e-01
6.00000000e-01, 8.50558700e-02, -1.59257351e-01, 5.73682312e-01, -1.59257351e-01, 5.70886825e-01, -3.26298049e-13, -5.70886825e-01
7.00000000e-01, 9.98405751e-02, -1.41262855e-01, 5.82047436e-01, -1.41262855e-01, 5.77718536e-01, 6.03575577e-13, -5.77718536e-01
8.00000000e-01, 1.14778847e-01, -1.24565551e-01, 5.93467643e-01, -1.24565551e-01, 5.83093110e-01, -1.98386392e-13, -5.83093110e-01
9.00000000e-01, 1.29888575e-01, -1.09014404e-01, 6.07694532e-01, -1.09014404e-01, 5.87039664e-01, -4.24469156e-13, -5.87039664e-01
1.00000000e+00, 1.45189053e-01, -9.44252503e-02, 6.24417659e-01, -9.44252503e-02, 5.89492569e-01, 1.58242332e-13, -5.89492569e-01
1.10000000e+00, 1.61728882e-01, -7.06606213e-02, 6.38962762e-01, -8.24642640e-02, 5.90298605e-01, 1.66833653e-06, -5.86848937e-01
1.20000000e+00, 1.77250113e-01, -5.88717274e-02, 6.54626123e-01, -6.38577443e-02, 5.88442262e-01, 1.68307245e-07, -5.87089875e-01
1.30000000e+00, 1.92995697e-01, -4.74308877e-02, 6.75496489e-01, -4.90453398e-02, 5.84500221e-01, -2.78909541e-08, -5.84105419e-01
1.40000000e+00, 2.09071622e-01, -3.57706127e-02, 6.98768892e-01, -3.57832780e-02, 5.77954079e-01, -7.87733406e-10, -5.77951255e-01
1.50000000e+00, 2.25617967e-01, -2.38526719e-02, 7.24564617e-01, -2.38580623e-02, 5.67516132e-01, -5.82418292e-10, -5.67515001e-01
1.60000000e+00, 2.42953700e-01, -1.08561148e-02, 7.54332980e-01, -1.47293293e-02, 5.50775193e-01, -5.54513555e-07, -5.49971361e-01
1.70000000e+00, 2.65409901e-01, 8.96416152e-04, 8.03915455e-01, -8.58216811e-03, 5.03914453e-01, -1.33398815e-03, -5.02596863e-01
1.80000000e+00, 3.33265054e-01, 8.06172743e-01, 8.06172743e-01, -6.12550324e-01, 2.65375855e-13, -2.64882429e-13, -2.08987220e-15
1.90000000e+00, 3.33277944e-01, 8.06183297e-01, 8.06183297e-01, -6.12532761e-01, 1.59086195e-16, 1.41821973e-15, -1.82661072e-15
2.00000000e+00, 3.33290835e-01, 8.06193843e-01, 8.06193843e-01, -6.12515181e-01, -7.86701753e-16, 4.27950716e-16, -6.82400273e-16
2.10000000e+00, 3.33303772e-01, 8.06136972e-01, 8.06136972e-01, -6.12362629e-01, -1.13408097e-15, -1.28364579e-15, 3.15192764e-15
2.20000000e+00, 3.33316633e-01, 8.06184381e-01, 8.06184381e-01, -6.12418862e-01, -3.00384192e-15, -2.67112856e-15, 6.55276160e-15
2.30000000e+00, 3.33329511e-01, 8.06209159e-01, 8.06209159e-01, -6.12429786e-01, 8.78695812e-16, 5.44450972e-16, 2.06312248e-16
2.40000000e+00, 3.33342394e-01, 8.06228430e-01, 8.06228430e-01, -6.12429677e-01, 2.52943962e-15, 2.62789621e-15, -6.45169587e-15
2.50000000e+00, 3.33355281e-01, 8.06244277e-01, 8.06244277e-01, -6.12422712e-01, 5.00771467e-16, 2.60412960e-15, -3.08636275e-15
2.60000000e+00, 3.33368169e-01, 8.06258015e-01, 8.06258015e-01, -6.12411524e-01, 1.06840227e-14, 8.16425934e-15, -1.90276610e-14
2.70000000e+00, 3.33381058e-01, 8.06270467e-01, 8.06270467e-01, -6.12397760e-01, 1.25689181e-14, 1.37250032e-14, -2.62958544e-14
2.80000000e+00, 3.33339816e-01, 8.06355473e-01, 8.06355473e-01, -6.12691500e-01, 7.76006027e-04, 7.76006027e-04, -1.54791727e-03
2.90000000e+00, 3.69727866e-01, 7.88805051e-01, 7.88805051e-01, -4.68426504e-01, 2.06061123e-01, 2.06061123e-01, -4.12113892e-01
